url,name,online_order,book_table,ratings,votes,location,rest_type,cuisines,cost_for_two,listed_in(type)
https://www.zomato.com/bangalore/kesar-sweet-shop-and-fast-food-brookefield,Kesar Sweet Shop and Fast Food,No,No,4.1,1143,Brookefield,Quick Bites,"North Indian, South Indian, Chinese, Street Food, Mithai",500.0,"Delivery, Desserts, Dine-out"
https://www.zomato.com/bangalore/kesar-sweet-shop-and-fast-food-btm,Kesar Sweet Shop and Fast Food,No,No,4.0,213,BTM,Quick Bites,"North Indian, South Indian, Chinese, Street Food, Mithai",500.0,"Desserts, Dine-out"
https://www.zomato.com/bangalore/kesar-sweet-shop-and-fast-food-kalyan-nagar-bangalore,Kesar Sweet Shop And Fast Food,No,No,3.9,54,Kalyan Nagar,Quick Bites,"North Indian, South Indian, Chinese, Street Food, Mithai",500.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kesariya-jp-nagar,Kesariya,No,Yes,4.2,1242,JP Nagar,Casual Dining,Rajasthani,1200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kesariya-sadashiv-nagar-bangalore,Kesariya,No,Yes,4.2,174,Sadashiv Nagar,Casual Dining,Rajasthani,1200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/keshava-kabab-centre-jp-nagar,Keshava Kabab Centre,No,No,3.2,7,JP Nagar,Quick Bites,North Indian,200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/keto-kitchen-indiranagar-bangalore,Keto Kitchen,Yes,No,3.1,22,Indiranagar,Casual Dining,Healthy Food,500.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/keto-kitchen-kalyan-nagar-bangalore,Keto Kitchen,Yes,No,3.8,142,Kalyan Nagar,Casual Dining,"Healthy Food, Continental, North Indian",700.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/keto-kitchen-koramangala-7th-block-bangalore,Keto Kitchen,Yes,No,3.5,18,Koramangala 7th Block,Quick Bites,"Healthy Food, Pizza, Italian, South Indian, North Indian",500.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-1-marathahalli,Kettle & Kegs,Yes,No,2.5,0,Marathahalli,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-1-sarjapur-road,Kettle & Kegs,Yes,No,3.3,9,Sarjapur Road,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-1-whitefield,Kettle & Kegs,Yes,No,3.4,17,Whitefield,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-2-bannerghatta-road,Kettle & Kegs,Yes,No,3.3,4,Bannerghatta Road,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-banashankari-bangalore,Kettle & Kegs,Yes,No,3.2,6,Banashankari,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-btm-bangalore,Kettle & Kegs,Yes,No,1.0,0,BTM,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-cunningham-road,Kettle & Kegs,Yes,No,1.0,0,Cunningham Road,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-electronic-city,Kettle & Kegs,Yes,No,3.1,16,Electronic City,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-hsr-bangalore,Kettle & Kegs,Yes,No,3.4,10,HSR,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-indiranagar-bangalore,Kettle & Kegs,Yes,No,3.3,0,Indiranagar,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-kammanahalli,Kettle & Kegs,Yes,No,2.9,9,Kammanahalli,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-koramangala-1st-block-bangalore,Kettle & Kegs,Yes,No,3.0,0,Koramangala 1st Block,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-rajajinagar-bangalore,Kettle & Kegs,Yes,No,3.3,9,Rajajinagar,"Takeaway, Delivery","Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-sahakara-nagar-bangalore,Kettle & Kegs,Yes,No,5.0,0,Sahakara Nagar,Beverage Shop,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-sanjay-nagar-bangalore,Kettle & Kegs,Yes,No,3.2,4,Sanjay Nagar,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-kegs-whitefield,Kettle & Kegs,Yes,No,3.2,4,Whitefield,Delivery,"Tea, Beverages",200.0,Delivery
https://www.zomato.com/bangalore/kettle-on-electronic-city,Kettle On,Yes,No,3.7,110,Electronic City,Quick Bites,"Fast Food, Sandwich, Beverages",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kettys-corner-new-bel-road,Ketty's Corner,No,No,3.3,4,New BEL Road,Quick Bites,"Fast Food, Street Food, Beverages",200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/keventers-1-jp-nagar,Keventers,Yes,No,3.9,45,JP Nagar,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Desserts
https://www.zomato.com/bangalore/keventers-1-malleshwaram,Keventers,Yes,No,3.7,104,Malleshwaram,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-2-itpl-main-road-whitefield,Keventers,Yes,No,3.6,63,"ITPL Main Road, Whitefield","Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Delivery
https://www.zomato.com/bangalore/keventers-2-whitefield,Keventers,Yes,No,2.9,79,Whitefield,Food Court,"Beverages, Desserts, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-banashankari,Keventers,Yes,No,3.7,54,Banashankari,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-bannerghatta-road,Keventers,Yes,No,3.8,29,Bannerghatta Road,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-basaveshwara-nagar,Keventers,No,No,3.7,39,Basaveshwara Nagar,"Beverage Shop, Dessert Parlor","Beverages, Desserts, Ice Cream",400.0,Desserts
https://www.zomato.com/bangalore/keventers-bellandur-bangalore,Keventers,Yes,No,3.6,22,Bellandur,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-brigade-road,Keventers,No,No,3.0,14,Brigade Road,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Desserts
https://www.zomato.com/bangalore/keventers-brigade-road-bangalore,Keventers,Yes,No,3.6,12,Brigade Road,"Beverage Shop, Dessert Parlor","Beverages, Desserts, Ice Cream",400.0,Delivery
https://www.zomato.com/bangalore/keventers-btm-bangalore,Keventers,Yes,No,3.8,26,BTM,"Beverage Shop, Dessert Parlor","Beverages, Desserts, Ice Cream",400.0,Desserts
https://www.zomato.com/bangalore/keventers-commercial-street,Keventers,Yes,No,3.8,54,Commercial Street,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-hsr-bangalore,Keventers,Yes,No,3.6,11,HSR,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-indiranagar,Keventers,Yes,No,4.0,571,Indiranagar,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-jayanagar,Keventers,Yes,No,3.9,212,Jayanagar,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-kalyan-nagar,Keventers,Yes,No,3.7,34,Kalyan Nagar,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-koramangala-5th-block,Keventers,Yes,No,4.0,169,Koramangala 5th Block,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-koramangala-7th-block-bangalore,Keventers,Yes,No,3.2,6,Koramangala 7th Block,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Desserts
https://www.zomato.com/bangalore/keventers-lavelle-road,Keventers,No,No,3.9,91,Lavelle Road,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Desserts
https://www.zomato.com/bangalore/keventers-new-bel-road,Keventers,Yes,No,3.9,130,New BEL Road,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/keventers-sahakara-nagar-bangalore,Keventers,Yes,No,3.9,17,Sahakara Nagar,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Delivery
https://www.zomato.com/bangalore/keventers-sarjapur-road,Keventers,Yes,No,3.9,106,Sarjapur Road,"Beverage Shop, Dessert Parlor","Beverages, Desserts, Ice Cream",400.0,Desserts
https://www.zomato.com/bangalore/kevins-kitchen-koramangala-6th-block-bangalore,Kevins Kitchen,Yes,No,3.7,105,Koramangala 6th Block,Quick Bites,"North Indian, Chinese, Biryani",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/keys-cafe-keys-hotel-electronic-city,Keys Cafe - Keys Hotel,No,No,3.8,115,Electronic City,Casual Dining,"Chinese, Continental, North Indian",1200.0,"Buffet, Dine-out"
https://www.zomato.com/bangalore/keys-cafe-keys-hotel-whitefield,Keys Cafe - Keys Hotel,No,No,2.8,161,Whitefield,"Casual Dining, Bar","Chinese, Continental, North Indian",1200.0,"Buffet, Dine-out, Pubs and bars"
https://www.zomato.com/bangalore/kfc-1-bannerghatta-road,KFC,Yes,No,3.8,369,Bannerghatta Road,Quick Bites,"Burger, Fast Food",400.0,Dine-out
https://www.zomato.com/bangalore/kfc-1-bellandur-bangalore,KFC,No,No,3.6,20,Bellandur,"Quick Bites, Food Court","Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-1-brigade-road,KFC,Yes,No,3.8,201,Brigade Road,Quick Bites,"Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-1-electronic-city,KFC,Yes,No,3.5,154,Electronic City,Quick Bites,"Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-1-malleshwaram,KFC,Yes,No,4.0,192,Malleshwaram,Quick Bites,"Burger, Fast Food",400.0,Dine-out
https://www.zomato.com/bangalore/kfc-1-whitefield,KFC,Yes,No,3.5,325,Whitefield,Quick Bites,"Burger, Fast Food",450.0,Delivery
https://www.zomato.com/bangalore/kfc-2-whitefield,KFC,Yes,No,3.9,167,Whitefield,"Food Court, Quick Bites","Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-3-whitefield,KFC,Yes,No,2.8,246,"ITPL Main Road, Whitefield",Food Court,"Burger, Fast Food",400.0,Delivery
https://www.zomato.com/bangalore/kfc-airport-road,KFC,Yes,No,3.9,332,Old Airport Road,Quick Bites,"Burger, Fast Food",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-banashankari,KFC,Yes,No,3.8,505,Banashankari,Quick Bites,"Burger, Fast Food",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-basavanagudi,KFC,Yes,No,3.8,319,Basavanagudi,Quick Bites,"Burger, Fast Food",400.0,Dine-out
https://www.zomato.com/bangalore/kfc-basaveshwara-nagar,KFC,Yes,No,3.8,373,Basaveshwara Nagar,Quick Bites,"Burger, Fast Food",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-brookefield,KFC,Yes,No,3.1,420,Brookefield,Quick Bites,"Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-btm,KFC,Yes,No,4.0,358,BTM,Quick Bites,"Burger, Fast Food",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-cunningham-road,KFC,Yes,No,3.6,212,Cunningham Road,Quick Bites,"Burger, Fast Food",400.0,Delivery
https://www.zomato.com/bangalore/kfc-electronic-city,KFC,Yes,No,3.9,682,Electronic City,Quick Bites,"Burger, Fast Food",450.0,Delivery
https://www.zomato.com/bangalore/kfc-frazer-town,KFC,Yes,No,3.3,263,Frazer Town,Quick Bites,"Burger, Fast Food",400.0,Dine-out
https://www.zomato.com/bangalore/kfc-hsr,KFC,Yes,No,3.7,646,HSR,Quick Bites,"Burger, Fast Food",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-indiranagar,KFC,Yes,No,3.1,668,Indiranagar,Quick Bites,"Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-jayanagar,KFC,Yes,No,3.3,358,Jayanagar,Quick Bites,"Burger, Fast Food",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-jp-nagar,KFC,Yes,No,3.9,440,JP Nagar,Quick Bites,"Burger, Fast Food",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-kammanahalli,KFC,Yes,No,3.1,639,Kammanahalli,Quick Bites,"Burger, Fast Food",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-koramangala-6th-block,KFC,Yes,No,3.8,480,Koramangala 6th Block,Quick Bites,"Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-koramangala-7th-block,KFC,Yes,No,3.9,654,Koramangala 7th Block,Quick Bites,"Burger, Fast Food",450.0,Dine-out
https://www.zomato.com/bangalore/kfc-marathahalli,KFC,Yes,No,3.9,536,Marathahalli,Quick Bites,"Burger, Fast Food",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-nagawara,KFC,Yes,No,3.7,205,Nagawara,Food Court,"Burger, Fast Food",400.0,Delivery
https://www.zomato.com/bangalore/kfc-new-bel-road,KFC,Yes,No,3.9,581,New BEL Road,Quick Bites,"Burger, Fast Food",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfc-sarjapur-road,KFC,Yes,No,3.2,393,Sarjapur Road,Quick Bites,"Burger, Fast Food",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kfs-biryanis-and-kababs-koramangala-4th-block-bangalore,KF's Biryani's and Kababs,Yes,No,3.4,17,Koramangala 4th Block,Quick Bites,"Biryani, Kebab",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khader-bhai-hotel-whitefield,Khader Bhai Hotel,No,No,5.0,0,Whitefield,Quick Bites,North Indian,300.0,Dine-out
https://www.zomato.com/bangalore/khai-khai-hsr-bangalore,Khai Khai,Yes,No,3.9,52,HSR,Quick Bites,Bengali,450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khaja-military-hotel-hsr-bangalore,Khaja Military Hotel,Yes,No,3.2,0,HSR,Quick Bites,"Biryani, Fast Food, South Indian",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khaja-point-btm-bangalore,Khaja Point,No,No,0.0,0,BTM,Quick Bites,"North Indian, Chinese, Biryani",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khally-wally-mg-road-bangalore,Khally Wally,No,No,3.0,0,MG Road,Quick Bites,"Biryani, Kebab",250.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saab-hotel-bommanahalli-bangalore,Khan Saab Hotel,Yes,No,3.1,16,Bommanahalli,Quick Bites,"North Indian, Biryani, Chinese",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-1-kalyan-nagar,Khan Saheb Grills and Rolls,Yes,No,3.1,34,Kalyan Nagar,"Takeaway, Delivery","Fast Food, Rolls",350.0,Delivery
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street,Khan Saheb Grills and Rolls,Yes,No,4.0,186,Commercial Street,Quick Bites,"Fast Food, Rolls",366.6666666666667,Delivery
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-hosur-road-bangalore,Khan Saheb Grills and Rolls,Yes,No,3.8,63,Hosur Road,Quick Bites,"Fast Food, Rolls",350.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar,Khan Saheb Grills and Rolls,Yes,No,4.0,1074,Indiranagar,Quick Bites,"Fast Food, Rolls",366.6666666666667,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-jayanagar,Khan Saheb Grills and Rolls,Yes,No,3.9,135,Jayanagar,Quick Bites,"Fast Food, Rolls",350.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-langford-town,Khan Saheb Grills and Rolls,Yes,No,3.4,26,Langford Town,Quick Bites,"Fast Food, Rolls",370.0,Dine-out
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-malleshwaram,Khan Saheb Grills and Rolls,Yes,No,2.7,24,Malleshwaram,"Food Court, Quick Bites","Fast Food, Rolls",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-new-bel-road,Khan Saheb Grills and Rolls,Yes,No,3.7,114,New BEL Road,Quick Bites,Fast Food,400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-sarjapur-road,Khan Saheb Grills And Rolls,Yes,No,3.2,136,Sarjapur Road,Quick Bites,"Biryani, Fast Food, Rolls",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-whitefield,Khan Saheb Grills and Rolls,Yes,No,3.8,305,Whitefield,Quick Bites,"Fast Food, Rolls",383.3333333333333,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khana-khazana-2-bannerghatta-road-bangalore,Khana Khazana,Yes,No,3.7,22,Bannerghatta Road,Delivery,North Indian,400.0,Delivery
https://www.zomato.com/bangalore/khana-khazana-electronic-city-bangalore,Khana Khazana,Yes,No,3.6,15,Electronic City,Quick Bites,North Indian,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khanapur-express-jp-nagar,Khanapur Express,No,No,5.0,0,JP Nagar,Quick Bites,"North Indian, Rajasthani",500.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khanas-kitchen-whitefield,Khana's Kitchen,No,No,3.6,0,Whitefield,Casual Dining,"Chinese, North Indian, Hyderabadi, Biryani",600.0,Dine-out
https://www.zomato.com/bangalore/khanasutra-jp-nagar,Khanasutra,No,No,3.5,19,JP Nagar,Quick Bites,"North Indian, South Indian, Continental",500.0,Dine-out
https://www.zomato.com/bangalore/khandesh-kammanahalli-bangalore,Khandesh,No,No,2.9,0,Kammanahalli,"Takeaway, Delivery","Maharashtrian, Malwani",450.0,Delivery
https://www.zomato.com/bangalore/khane-ka-khazana-electronic-city,VMS Star Biriyani,No,No,3.1,5,Electronic City,Quick Bites,"Biryani, South Indian",350.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khane-ka-khazana-itpl-main-road-whitefield-bangalore,Khane Ka Khazana,Yes,No,3.5,17,"ITPL Main Road, Whitefield",Quick Bites,North Indian,250.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khans-biryani-btm,Khan's Biryani,Yes,No,3.0,11,BTM,Quick Bites,"Biryani, North Indian",233.33333333333334,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khans-hbr-layout-bangalore,Khan's,No,No,3.2,0,HBR Layout,Quick Bites,"Biryani, Kebab",200.0,Dine-out
https://www.zomato.com/bangalore/khatta-meetha-teekha-koramangala-6th-block-bangalore,Khatta Meetha Teekha,Yes,No,4.2,194,Koramangala 6th Block,Quick Bites,"Street Food, North Indian, Mithai, Chinese, Beverages",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khawa-karpo-koramangala-5th-block,Khawa Karpo,No,No,4.3,996,Koramangala 5th Block,Quick Bites,"Chinese, Tibetan, Momos",350.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khazana-food-paradise-richmond-road-bangalore,Khazana Food Paradise,No,No,4.1,366,Richmond Road,Quick Bites,"North Indian, Biryani",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kheer-kadamb-bengali-sweets-and-snacks-whitefield-bangalore,Kheer Kadamb - Bengali Sweets and Snacks,No,No,0.0,0,Whitefield,"Sweet Shop, Quick Bites","Mithai, Street Food",300.0,Desserts
https://www.zomato.com/bangalore/khichadiwala-hsr-bangalore,Khichadiwala,Yes,No,3.9,17,HSR,"Takeaway, Delivery",North Indian,400.0,Delivery
https://www.zomato.com/bangalore/khiche-chale-aao-1-koramangala-6th-block-bangalore,Khiche Chale Aao,Yes,No,0.0,0,Koramangala 6th Block,Quick Bites,"North Indian, Fast Food",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kholi-mane-basavanagudi,Kholi Mane,No,No,3.6,46,Basavanagudi,Quick Bites,"Andhra, South Indian, Biryani, North Indian",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khopcha-sahakara-nagar,KHOPCHA,Yes,No,4.0,154,Sahakara Nagar,Takeaway,"Fast Food, Rolls, Kebab",200.0,Delivery
https://www.zomato.com/bangalore/khushbu-biryani-centre-1-kammanahalli,Khushbu Biryani Centre,No,No,3.2,0,Kammanahalli,Quick Bites,"Biryani, Kebab",200.0,Dine-out
https://www.zomato.com/bangalore/khushi-kitchen-thippasandra-bangalore,Khushi Kitchen,Yes,No,3.4,76,Thippasandra,Quick Bites,"Street Food, North Indian, Bengali, Oriya",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/khyma-biryani-kalyan-nagar,Khyma Biryani,Yes,No,3.9,249,Kalyan Nagar,Casual Dining,Biryani,600.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kias-kitchen-hsr,Kia's Kitchen,Yes,No,3.5,12,HSR,Delivery,"North Indian, Chinese",600.0,Delivery
https://www.zomato.com/bangalore/kichukkhon-marathahalli,Kichukkhon,No,No,2.9,48,Marathahalli,Quick Bites,"Bengali, Oriya",250.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kick-out-the-jams-ejipura,Kick Out the Jams,Yes,No,4.0,529,Ejipura,Delivery,"Burger, American, Italian",350.0,Delivery
https://www.zomato.com/bangalore/kickin-burger-jayanagar-bangalore,Kickin Burger,Yes,No,3.1,22,Jayanagar,Quick Bites,Fast Food,400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kidambis-kitchen-banashankari,Kidambi's Kitchen,No,No,3.5,52,Banashankari,Quick Bites,South Indian,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kidilum-marathahalli,Kidilum,Yes,No,3.6,32,Marathahalli,Casual Dining,"North Indian, Chinese, Kerala",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kidilum-whitefield,Kidilum,Yes,No,3.8,210,Whitefield,Quick Bites,"Kerala, Chinese, North Indian",350.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kijiji-chal-yaha-khate-hai-nagawara-bangalore,Kijiji - Chal Yaha Khate Hai,Yes,No,3.7,306,Nagawara,Quick Bites,"North Indian, Gujarati, Street Food",400.0,Delivery
https://www.zomato.com/bangalore/kiko-kammanahalli-bangalore,Kiko,Yes,No,3.4,10,Kammanahalli,"Takeaway, Delivery","Salad, Chinese",500.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/kim-lee-restaurant-indiranagar,Kim Lee Restaurant,No,No,3.8,264,Indiranagar,Casual Dining,"Chinese, Momos",650.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kim-lee-restaurant-rajajinagar,Kim Lee Restaurant,Yes,No,3.8,149,Rajajinagar,Casual Dining,Chinese,700.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kinara-family-restaurant-electronic-city-bangalore,Kinara Family Restaurant,No,No,3.5,11,Electronic City,Casual Dining,"South Indian, North Indian, Chinese",600.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kinara-tiffany-marathahalli,Kinara Tiffany,No,No,3.6,0,Marathahalli,Quick Bites,South Indian,200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kinara-tiffany-vasanth-nagar,Kinara Tiffany,No,No,3.6,16,Vasanth Nagar,Quick Bites,South Indian,100.0,Delivery
https://www.zomato.com/bangalore/king-burger-cafeteria-indiranagar,King Burger Cafeteria,No,No,3.1,11,Indiranagar,Quick Bites,"Fast Food, Juices",250.0,Dine-out
https://www.zomato.com/bangalore/king-dine-family-restaurant-koramangala-6th-block-bangalore,King Dine Family Restaurant,No,No,3.6,0,Nagarbhavi,Casual Dining,"Chinese, North Indian, South Indian",500.0,Dine-out
https://www.zomato.com/bangalore/king-electronic-city,King,Yes,No,3.7,570,Electronic City,Quick Bites,"North Indian, Chinese",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/king-kong-frazer-town-bangalore,King Kong,No,No,3.8,63,Frazer Town,Quick Bites,"Chinese, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/king-of-spices-1-whitefield-bangalore,King Of Spices,Yes,No,3.7,30,Whitefield,Casual Dining,"South Indian, North Indian, Chinese, Biryani, Beverages",500.0,"Delivery, Desserts, Dine-out"
https://www.zomato.com/bangalore/king-punjabi-restaurant-btm,King Punjabi Restaurant,No,No,3.8,53,BTM,Quick Bites,North Indian,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kingley-grand-marathahalli-bangalore,Kingley Grand,Yes,No,3.5,11,Marathahalli,Casual Dining,"Biryani, North Indian, Chinese",600.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kings-appetite-electronic-city,King's Appetite,Yes,No,3.7,45,Electronic City,"Food Court, Quick Bites","North Indian, Chinese",500.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kings-cafe-and-restro-hsr,King's Cafe And Restro,No,No,3.1,0,HSR,Delivery,"North Indian, Biryani",525.0,Delivery
https://www.zomato.com/bangalore/kings-cafe-and-restro-indiranagar,King's Cafe And Restro,No,No,3.1,0,Indiranagar,Delivery,"North Indian, Biryani",525.0,Delivery
https://www.zomato.com/bangalore/kings-court-daba-1-banashankari-bangalore,Kings Court Daba,No,No,3.2,0,Banashankari,Quick Bites,"Chinese, North Indian",450.0,Dine-out
https://www.zomato.com/bangalore/kings-court-kalyan-nagar,Kings Court,Yes,No,3.1,12,Kalyan Nagar,Casual Dining,"North Indian, Mughlai, Chinese",800.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/kings-kitchen-domlur,Kings Kitchen,No,No,1.0,0,Domlur,Delivery,"Biryani, North Indian",500.0,Delivery
https://www.zomato.com/bangalore/kings-kitchen-ejipura,Kings Kitchen,No,No,2.2,0,Ejipura,Delivery,"Biryani, North Indian",500.0,Dine-out
https://www.zomato.com/bangalore/kings-kitchen-hsr,Kings Kitchen,Yes,No,2.2,0,HSR,Delivery,"Biryani, North Indian",500.0,Delivery
https://www.zomato.com/bangalore/kings-kitchen-indiranagar,Kings Kitchen,No,No,2.2,0,Indiranagar,"Takeaway, Delivery","Biryani, North Indian",300.0,Delivery
https://www.zomato.com/bangalore/kings-kitchen-koramangala-1st-block-bangalore,Kings Kitchen,Yes,No,3.3,7,Koramangala 1st Block,Delivery,"Biryani, North Indian",500.0,Delivery
